,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
678,2022-04-18,687.0,691.49,677.46,680.0,631.83,834125,834125,-7.0,-1.02,683.9875,"April 18, 22",-0.0102
679,2022-04-14,716.01,719.31,688.14,688.17,639.42,1103924,1103924,-27.84,-3.89,702.9075,"April 14, 22",-0.0389
680,2022-04-13,717.0,727.06,711.08,715.74,665.04,908700,908700,-1.26,-0.17573,717.72,"April 13, 22",-0.0017573
681,2022-04-12,728.4,735.82,711.44,716.83,666.05,955300,955300,-11.57,-1.59,723.1225,"April 12, 22",-0.0159
682,2022-04-11,732.55,737.58,727.29,728.38,676.78,591747,591747,-4.17,-0.56924,731.45,"April 11, 22",-0.0056924
683,2022-04-08,747.0,747.0,734.2,736.1,683.96,820954,820954,-10.9,-1.46,741.075,"April 08, 22",-0.0146
684,2022-04-07,745.23,753.24,736.11,748.89,695.84,475500,475500,3.66,0.49112,745.8675,"April 07, 22",0.0049112
685,2022-04-06,752.25,758.08,737.08,745.23,692.44,845620,845620,-7.02,-0.9332,748.16,"April 06, 22",-0.009332
686,2022-04-05,779.73,781.26,762.19,764.43,710.28,754100,754100,-15.3,-1.96,771.9025,"April 05, 22",-0.0196
687,2022-04-04,771.5,788.65,769.7,782.23,726.82,882774,882774,10.73,1.39,778.02,"April 04, 22",0.0139
688,2022-04-01,768.0,774.83,764.56,769.76,715.23,683395,683395,1.76,0.22917,769.2875,"April 01, 22",0.0022917
689,2022-03-31,783.64,784.48,764.17,764.17,710.04,931815,931815,-19.47,-2.48,774.115,"March 31, 22",-0.0248
690,2022-03-30,776.55,783.07,773.21,777.36,722.29,791890,791890,0.81,0.10431,777.5475,"March 30, 22",0.0010431
691,2022-03-29,765.78,776.76,762.16,773.24,718.47,795127,795127,7.46,0.97417,769.485,"March 29, 22",0.0097417
692,2022-03-28,744.5,752.32,740.0,749.88,696.76,448964,448964,5.38,0.72263,746.675,"March 28, 22",0.0072263
693,2022-03-25,739.96,743.96,735.32,741.04,688.55,419924,419924,1.08,0.14595,740.07,"March 25, 22",0.0014595
694,2022-03-24,740.04,743.4,734.33,738.28,685.98,463000,463000,-1.76,-0.23782,739.0125,"March 24, 22",-0.0023782
695,2022-03-23,746.84,746.84,729.67,736.46,684.29,761302,761302,-10.38,-1.39,739.9525,"March 23, 22",-0.0139
696,2022-03-22,740.24,749.13,737.39,746.87,693.96,565616,565616,6.63,0.89566,743.4075,"March 22, 22",0.0089566
697,2022-03-21,739.88,743.98,727.93,733.83,681.85,589300,589300,-6.05,-0.8177,736.405,"March 21, 22",-0.008177
698,2022-03-18,742.45,742.45,729.38,738.59,686.27,1227242,1227242,-3.86,-0.5199,738.2175,"March 18, 22",-0.005199
699,2022-03-17,721.06,743.03,721.06,740.93,688.45,544871,544871,19.87,2.76,731.52,"March 17, 22",0.0276
700,2022-03-16,722.76,731.96,711.49,731.11,679.32,1162315,1162315,8.35,1.16,724.33,"March 16, 22",0.0116
701,2022-03-15,702.58,715.0,700.36,707.67,657.54,639546,639546,5.09,0.72447,706.4025,"March 15, 22",0.0072447
702,2022-03-14,695.89,710.39,694.36,697.53,648.12,758723,758723,1.64,0.23567,699.5425,"March 14, 22",0.0023567
703,2022-03-11,700.37,704.98,686.2,687.04,638.37,814666,814666,-13.33,-1.9,694.6475,"March 11, 22",-0.019
704,2022-03-10,681.54,705.82,681.38,697.2,647.81,1007807,1007807,15.66,2.3,691.485,"March 10, 22",0.023
705,2022-03-09,686.95,702.38,680.0,693.25,644.14,1432507,1432507,6.3,0.9171,690.645,"March 09, 22",0.009171
706,2022-03-08,675.0,678.3,660.15,662.87,615.91,1180227,1180227,-12.13,-1.8,669.08,"March 08, 22",-0.018
707,2022-03-07,696.0,701.75,674.84,677.07,629.11,1154435,1154435,-18.93,-2.72,687.415,"March 07, 22",-0.0272
708,2022-03-04,722.0,725.41,695.51,696.59,647.25,2161253,2161253,-25.41,-3.52,709.8775,"March 04, 22",-0.0352
709,2022-03-03,746.97,752.5,729.57,737.71,680.92,694413,694413,-9.26,-1.24,741.6875,"March 03, 22",-0.0124
710,2022-03-02,720.0,745.8,718.02,738.04,681.22,948258,948258,18.04,2.51,730.465,"March 02, 22",0.0251
711,2022-03-01,740.35,741.71,711.68,714.81,659.78,863400,863400,-25.54,-3.45,727.1375,"March 01, 22",-0.0345
712,2022-02-28,740.08,747.74,735.42,743.89,686.62,795800,795800,3.81,0.51481,741.7825,"February 28, 22",0.0051481
713,2022-02-25,736.05,750.97,733.4,750.87,693.07,676550,676550,14.82,2.01,742.8225,"February 25, 22",0.0201
714,2022-02-24,710.28,734.67,705.37,731.79,675.45,1173961,1173961,21.51,3.03,720.5275,"February 24, 22",0.0303
715,2022-02-23,751.0,757.45,731.17,732.49,676.1,814216,814216,-18.51,-2.46,743.0275,"February 23, 22",-0.0246
716,2022-02-22,750.0,758.4,736.75,745.48,688.09,690150,690150,-4.52,-0.60267,747.6575,"February 22, 22",-0.0060267
717,2022-02-18,760.6,765.49,752.45,756.02,697.82,494300,494300,-4.58,-0.60216,758.64,"February 18, 22",-0.0060216
718,2022-02-17,773.81,777.61,760.93,762.5,703.8,497653,497653,-11.31,-1.46,768.7125,"February 17, 22",-0.0146
719,2022-02-16,777.17,787.75,776.55,783.42,723.11,627200,627200,6.25,0.8042,781.2225,"February 16, 22",0.008042
720,2022-02-15,776.2,784.25,774.45,781.19,721.05,550435,550435,4.99,0.64288,779.0225,"February 15, 22",0.0064288
721,2022-02-14,765.0,773.87,752.95,760.31,701.78,951400,951400,-4.69,-0.61307,763.0325,"February 14, 22",-0.0061307
722,2022-02-11,783.18,784.99,768.26,772.49,713.02,1271900,1271900,-10.69,-1.36,777.23,"February 11, 22",-0.0136
723,2022-02-10,803.73,810.05,770.21,778.19,718.28,2082171,2082171,-25.54,-3.18,790.545,"February 10, 22",-0.0318
724,2022-02-09,819.25,824.87,812.97,813.0,750.41,1197800,1197800,-6.25,-0.76289,817.5225,"February 09, 22",-0.0076289
725,2022-02-08,815.98,817.88,801.28,807.39,745.23,971675,971675,-8.59,-1.05,810.6325,"February 08, 22",-0.0105
726,2022-02-07,810.0,824.76,803.74,816.92,754.03,568685,568685,6.92,0.85432,813.855,"February 07, 22",0.0085432
727,2022-02-04,802.0,817.44,797.3,809.82,747.48,667514,667514,7.82,0.97506,806.64,"February 04, 22",0.0097506
728,2022-02-03,816.5,823.73,802.49,805.77,743.74,582608,582608,-10.73,-1.31,812.1225,"February 03, 22",-0.0131
729,2022-02-02,830.05,830.16,815.53,822.51,759.19,1030447,1030447,-7.54,-0.90838,824.5625,"February 02, 22",-0.0090838
730,2022-02-01,827.91,831.32,820.57,825.95,762.37,631940,631940,-1.96,-0.23674,826.4375,"February 01, 22",-0.0023674
731,2022-01-31,805.21,823.67,805.01,822.94,759.59,611205,611205,17.73,2.2,814.2075,"January 31, 22",0.022
732,2022-01-28,784.75,808.59,772.65,808.14,745.93,602839,602839,23.39,2.98,793.5325,"January 28, 22",0.0298
733,2022-01-27,807.66,814.57,783.69,787.96,727.3,696630,696630,-19.7,-2.44,798.47,"January 27, 22",-0.0244
734,2022-01-26,811.0,819.97,784.09,795.47,734.23,942700,942700,-15.53,-1.91,802.6325,"January 26, 22",-0.0191
735,2022-01-25,774.01,805.7,763.87,798.55,737.08,1220178,1220178,24.54,3.17,785.5325,"January 25, 22",0.0317
736,2022-01-24,779.56,788.41,754.05,786.82,726.25,1688740,1688740,7.26,0.93129,777.21,"January 24, 22",0.0093129
737,2022-01-21,825.9,825.9,798.79,800.92,739.26,1248237,1248237,-24.98,-3.02,812.8775,"January 21, 22",-0.0302
738,2022-01-20,828.16,846.67,823.74,826.55,762.92,945895,945895,-1.61,-0.19441,831.28,"January 20, 22",-0.0019441
739,2022-01-19,840.0,840.0,825.0,825.5,761.95,795191,795191,-14.5,-1.73,832.625,"January 19, 22",-0.0173
740,2022-01-18,835.0,839.95,824.19,832.0,767.95,1018410,1018410,-3.0,-0.35928,832.785,"January 18, 22",-0.0035928
741,2022-01-14,845.0,858.75,832.87,848.6,783.27,1239801,1239801,3.6,0.42604,846.305,"January 14, 22",0.0042604
742,2022-01-13,890.73,891.16,864.12,867.58,800.79,795917,795917,-23.15,-2.6,878.3975,"January 13, 22",-0.026
743,2022-01-12,895.55,899.97,880.86,885.11,816.97,650928,650928,-10.44,-1.17,890.3725,"January 12, 22",-0.0117
744,2022-01-11,871.75,888.91,861.77,888.19,819.81,744625,744625,16.44,1.89,877.655,"January 11, 22",0.0189
745,2022-01-10,888.7,889.87,862.84,873.34,806.11,788500,788500,-15.36,-1.73,878.6875,"January 10, 22",-0.0173
746,2022-01-07,895.27,896.63,884.0,892.27,823.58,643312,643312,-3.0,-0.33509,892.0425,"January 07, 22",-0.0033509
747,2022-01-06,893.36,898.18,884.03,895.49,826.55,637000,637000,2.13,0.23843,892.765,"January 06, 22",0.0023843
748,2022-01-05,918.15,925.5,890.83,891.77,823.12,573457,573457,-26.38,-2.87,906.5625,"January 05, 22",-0.0287
749,2022-01-04,917.72,927.48,916.56,917.22,846.61,495800,495800,-0.5,-0.05448285,919.745,"January 04, 22",-0.0005448285
750,2022-01-03,918.34,922.07,905.43,911.73,841.54,470804,470804,-6.61,-0.71978,914.3925,"January 03, 22",-0.0071978
751,2021-12-31,915.34,919.82,913.5,915.56,845.08,215100,215100,0.22,0.02403478,916.055,"December 31, 21",0.0002403478
752,2021-12-30,911.72,918.06,906.47,913.76,843.42,315955,315955,2.04,0.22375,912.5025,"December 30, 21",0.0022375
753,2021-12-29,921.27,922.96,907.68,909.72,839.69,392000,392000,-11.55,-1.25,915.4075,"December 29, 21",-0.0125
754,2021-12-28,923.78,929.06,921.13,921.82,850.86,385200,385200,-1.96,-0.21217,923.9475,"December 28, 21",-0.0021217
755,2021-12-27,918.8,923.13,912.0,922.57,851.55,411224,411224,3.77,0.41032,919.125,"December 27, 21",0.0041032
756,2021-12-23,913.78,923.34,912.09,913.92,843.56,416330,416330,0.14,0.01532097,915.7825,"December 23, 21",0.0001532097
757,2021-12-22,911.56,918.27,908.02,911.54,841.37,350349,350349,-0.02,-0.00219404,912.3475,"December 22, 21",-2.19404e-05
758,2021-12-21,904.91,914.19,900.25,910.87,840.75,381591,381591,5.96,0.65863,907.555,"December 21, 21",0.0065863
759,2021-12-20,899.9,900.91,884.33,897.29,828.21,549520,549520,-2.61,-0.29003,895.6075,"December 20, 21",-0.0029003
760,2021-12-17,917.73,923.98,903.4,913.57,843.24,727103,727103,-4.16,-0.45329,914.67,"December 17, 21",-0.0045329
761,2021-12-16,925.46,933.06,916.37,921.55,850.61,474000,474000,-3.91,-0.42249,924.11,"December 16, 21",-0.0042249
762,2021-12-15,905.75,915.23,891.05,914.91,844.48,465900,465900,9.16,1.01,906.735,"December 15, 21",0.0101
763,2021-12-14,910.0,915.46,893.04,902.38,832.91,828938,828938,-7.62,-0.83736,905.22,"December 14, 21",-0.0083736
764,2021-12-13,924.01,925.5,914.14,917.66,847.02,463300,463300,-6.35,-0.68722,920.3275,"December 13, 21",-0.0068722
765,2021-12-10,925.92,929.2,919.48,925.16,853.94,453500,453500,-0.76,-0.08208053,924.94,"December 10, 21",-0.0008208053
766,2021-12-09,918.89,926.93,914.69,919.08,848.33,376634,376634,0.19,0.02067712,919.8975,"December 09, 21",0.0002067712
767,2021-12-08,928.48,932.16,914.94,923.86,852.74,413500,413500,-4.62,-0.49759,924.86,"December 08, 21",-0.0049759
768,2021-12-07,911.7,924.48,908.53,920.92,850.02,616200,616200,9.22,1.01,916.4075,"December 07, 21",0.0101
769,2021-12-06,901.23,905.95,890.42,896.7,827.67,442800,442800,-4.53,-0.50265,898.575,"December 06, 21",-0.0050265
770,2021-12-03,923.1,924.0,887.78,899.57,826.51,641403,641403,-23.53,-2.55,908.6125,"December 03, 21",-0.0255
771,2021-12-02,901.51,924.06,901.16,918.85,844.22,630713,630713,17.34,1.92,911.395,"December 02, 21",0.0192
772,2021-12-01,921.5,929.44,899.78,900.33,827.2,708235,708235,-21.17,-2.3,912.7625,"December 01, 21",-0.023
773,2021-11-30,919.61,924.99,902.02,904.61,831.14,1057500,1057500,-15.0,-1.63,912.8075,"November 30, 21",-0.0163
774,2021-11-29,914.78,934.76,905.82,928.0,852.63,610630,610630,13.22,1.45,920.84,"November 29, 21",0.0145
775,2021-11-26,902.77,914.06,896.85,901.64,828.41,543222,543222,-1.13,-0.12517,903.83,"November 26, 21",-0.0012517
776,2021-11-24,932.32,939.42,925.09,930.72,855.13,438906,438906,-1.6,-0.17161,931.8875,"November 24, 21",-0.0017161
777,2021-11-23,922.27,936.66,918.26,935.43,859.45,686139,686139,13.16,1.43,928.155,"November 23, 21",0.0143
778,2021-11-22,920.0,929.91,912.97,919.33,844.66,520680,520680,-0.67,-0.07282609,920.5525,"November 22, 21",-0.0007282609
779,2021-11-19,922.4,925.49,910.03,914.95,840.64,739175,739175,-7.45,-0.80768,918.2175,"November 19, 21",-0.0080768
780,2021-11-18,934.88,940.53,918.73,922.77,847.82,681626,681626,-12.11,-1.3,929.2275,"November 18, 21",-0.013
781,2021-11-17,944.45,946.34,922.16,931.54,855.88,677342,677342,-12.91,-1.37,936.1225,"November 17, 21",-0.0137
782,2021-11-16,953.24,956.63,941.23,948.95,871.88,472100,472100,-4.29,-0.45004,950.0125,"November 16, 21",-0.0045004
783,2021-11-15,971.01,971.5,951.01,953.24,875.82,678620,678620,-17.77,-1.83,961.69,"November 15, 21",-0.0183
784,2021-11-12,971.52,973.16,962.31,971.49,892.59,387537,387537,-0.03,-0.00308794,969.62,"November 12, 21",-3.08794e-05
785,2021-11-11,958.76,969.32,958.01,965.6,887.17,266927,266927,6.84,0.71342,962.9225,"November 11, 21",0.0071342
786,2021-11-10,962.0,963.16,951.26,959.21,881.3,340439,340439,-2.79,-0.29002,958.9075,"November 10, 21",-0.0029002
787,2021-11-09,962.72,971.78,952.9,966.75,888.23,394148,394148,4.03,0.41861,963.5375,"November 09, 21",0.0041861
788,2021-11-08,960.0,966.83,957.51,965.87,887.42,372400,372400,5.87,0.61146,962.5525,"November 08, 21",0.0061146
789,2021-11-05,962.31,967.94,951.36,955.11,877.54,340100,340100,-7.2,-0.7482,959.18,"November 05, 21",-0.007482
790,2021-11-04,955.91,964.09,947.11,954.04,876.55,351000,351000,-1.87,-0.19563,955.2875,"November 04, 21",-0.0019563
791,2021-11-03,952.17,953.75,944.3,951.7,874.4,387259,387259,-0.47,-0.04936093,950.48,"November 03, 21",-0.0004936093
792,2021-11-02,935.55,950.92,932.35,947.85,870.87,381751,381751,12.3,1.31,941.6675,"November 02, 21",0.0131
793,2021-11-01,947.19,949.38,929.68,936.23,860.19,399200,399200,-10.96,-1.16,940.62,"November 01, 21",-0.0116
794,2021-10-29,930.98,947.86,930.56,943.46,866.83,484717,484717,12.48,1.34,938.215,"October 29, 21",0.0134
795,2021-10-28,916.24,935.83,916.24,935.48,859.5,352210,352210,19.24,2.1,925.9475,"October 28, 21",0.021
796,2021-10-27,930.19,939.35,916.59,917.27,842.77,452875,452875,-12.92,-1.39,925.85,"October 27, 21",-0.0139
797,2021-10-26,933.54,938.93,928.35,931.58,855.92,377850,377850,-1.96,-0.20995,933.1,"October 26, 21",-0.0020995
798,2021-10-25,918.54,931.93,912.02,924.74,849.63,452424,452424,6.2,0.67498,921.8075,"October 25, 21",0.0067498
799,2021-10-22,904.8,916.06,900.01,914.97,840.66,372100,372100,10.17,1.12,908.96,"October 22, 21",0.0112
800,2021-10-21,902.93,909.85,900.9,903.72,830.32,333358,333358,0.79,0.08749294,904.35,"October 21, 21",0.0008749294
801,2021-10-20,905.25,905.81,897.06,902.93,829.59,380546,380546,-2.32,-0.25628,902.7625,"October 20, 21",-0.0025628
802,2021-10-19,899.32,904.64,894.83,901.65,828.42,408458,408458,2.33,0.25908,900.11,"October 19, 21",0.0025908
803,2021-10-18,902.0,907.17,894.51,896.31,823.51,541033,541033,-5.69,-0.63082,899.9975,"October 18, 21",-0.0063082
804,2021-10-15,904.61,915.23,894.03,907.26,833.57,1023000,1023000,2.65,0.29294,905.2825,"October 15, 21",0.0029294
805,2021-10-14,882.0,896.72,867.25,892.51,820.02,802892,802892,10.51,1.19,884.62,"October 14, 21",0.0119
806,2021-10-13,862.0,877.13,852.01,867.81,797.33,1453900,1453900,5.81,0.67401,864.7375,"October 13, 21",0.0067401
807,2021-10-12,843.39,843.39,831.56,836.19,768.27,823300,823300,-7.2,-0.8537,838.6325,"October 12, 21",-0.008537
808,2021-10-11,841.08,860.61,838.63,839.73,771.53,531808,531808,-1.35,-0.16051,845.0125,"October 11, 21",-0.0016051
809,2021-10-08,839.96,846.66,836.58,844.4,775.82,350300,350300,4.44,0.5286,841.9,"October 08, 21",0.005286
810,2021-10-07,845.52,855.06,841.46,842.35,773.93,434111,434111,-3.17,-0.37492,846.0975,"October 07, 21",-0.0037492
811,2021-10-06,828.92,837.81,820.96,837.55,769.52,472546,472546,8.63,1.04,831.31,"October 06, 21",0.0104
812,2021-10-05,829.14,843.84,822.91,838.78,770.65,445226,445226,9.64,1.16,833.6675,"October 05, 21",0.0116
813,2021-10-04,837.12,844.04,818.73,825.56,758.51,596000,596000,-11.56,-1.38,831.3625,"October 04, 21",-0.0138
814,2021-10-01,843.2,849.72,823.49,841.89,773.51,477429,477429,-1.31,-0.15536,839.575,"October 01, 21",-0.0015536
815,2021-09-30,862.16,862.66,838.16,838.66,770.54,562802,562802,-23.5,-2.73,850.41,"September 30, 21",-0.0273
816,2021-09-29,861.59,864.16,855.89,856.57,787.0,547214,547214,-5.02,-0.58264,859.5525,"September 29, 21",-0.0058264
817,2021-09-28,870.61,873.76,855.46,860.57,790.67,642572,642572,-10.04,-1.15,865.1,"September 28, 21",-0.0115
818,2021-09-27,873.0,875.67,868.02,875.47,804.36,416959,416959,2.47,0.28293,873.04,"September 27, 21",0.0028293
819,2021-09-24,870.0,876.6,866.96,874.62,803.58,322521,322521,4.62,0.53103,872.045,"September 24, 21",0.0053103
820,2021-09-23,861.0,881.33,860.89,876.17,805.01,526059,526059,15.17,1.76,869.8475,"September 23, 21",0.0176
821,2021-09-22,856.45,858.98,847.81,851.05,781.93,544222,544222,-5.4,-0.63051,853.5725,"September 22, 21",-0.0063051
822,2021-09-21,861.74,863.54,839.28,845.24,776.59,596701,596701,-16.5,-1.91,852.45,"September 21, 21",-0.0191
823,2021-09-20,853.08,857.63,841.26,857.27,787.64,767820,767820,4.19,0.49116,852.31,"September 20, 21",0.0049116
824,2021-09-17,878.01,887.56,868.81,876.63,805.43,1273707,1273707,-1.38,-0.15717,877.7525,"September 17, 21",-0.0015717
825,2021-09-16,908.13,909.42,884.11,890.44,818.12,726617,726617,-17.69,-1.95,898.025,"September 16, 21",-0.0195
826,2021-09-15,902.0,913.87,900.0,909.65,835.77,494639,494639,7.65,0.84812,906.38,"September 15, 21",0.0084812
827,2021-09-14,916.0,916.88,897.24,901.95,828.69,574200,574200,-14.05,-1.53,908.0175,"September 14, 21",-0.0153
828,2021-09-13,923.25,924.2,906.0,916.26,841.84,422830,422830,-6.99,-0.75711,917.4275,"September 13, 21",-0.0075711
829,2021-09-10,929.17,929.57,915.02,916.62,842.17,332254,332254,-12.55,-1.35,922.595,"September 10, 21",-0.0135
830,2021-09-09,923.3,934.98,918.62,922.14,847.24,478374,478374,-1.16,-0.12564,924.76,"September 09, 21",-0.0012564
831,2021-09-08,926.31,929.88,918.62,924.34,849.26,258515,258515,-1.97,-0.21267,924.7875,"September 08, 21",-0.0021267
832,2021-09-07,933.29,935.5,918.58,924.83,849.71,357555,357555,-8.46,-0.90647,928.05,"September 07, 21",-0.0090647
833,2021-09-03,944.7,949.34,934.12,937.28,861.15,418782,418782,-7.42,-0.78543,941.36,"September 03, 21",-0.0078543
834,2021-09-02,949.37,954.85,946.1,950.67,869.66,349418,349418,1.3,0.13693,950.2475,"September 02, 21",0.0013693
835,2021-09-01,945.0,947.49,937.01,943.82,863.4,324238,324238,-1.18,-0.12487,943.33,"September 01, 21",-0.0012487
836,2021-08-31,950.14,953.24,940.05,943.29,862.91,595023,595023,-6.85,-0.72095,946.68,"August 31, 21",-0.0072095
837,2021-08-30,959.31,959.89,947.58,948.08,867.29,284020,284020,-11.23,-1.17,953.715,"August 30, 21",-0.0117
838,2021-08-27,938.8,955.13,938.8,954.94,873.57,454641,454641,16.14,1.72,946.9175,"August 27, 21",0.0172
839,2021-08-26,942.41,942.6,934.17,935.88,856.13,272300,272300,-6.53,-0.6929,938.765,"August 26, 21",-0.006929
840,2021-08-25,933.55,945.86,930.29,939.52,859.46,329934,329934,5.97,0.63949,937.305,"August 25, 21",0.0063949
841,2021-08-24,929.0,933.68,924.79,929.19,850.01,288505,288505,0.19,0.0204521,929.165,"August 24, 21",0.000204521
842,2021-08-23,922.95,933.93,922.56,927.86,848.8,351338,351338,4.91,0.53199,926.825,"August 23, 21",0.0053199
843,2021-08-20,905.89,922.6,903.6,917.17,839.02,384749,384749,11.28,1.25,912.315,"August 20, 21",0.0125
844,2021-08-19,892.61,908.79,888.5,903.78,826.77,427548,427548,11.17,1.25,898.42,"August 19, 21",0.0125
845,2021-08-18,904.42,913.13,901.67,901.91,825.06,384039,384039,-2.51,-0.27753,905.2825,"August 18, 21",-0.0027753
846,2021-08-17,917.76,921.44,901.1,909.62,832.11,381700,381700,-8.14,-0.88694,912.48,"August 17, 21",-0.0088694
847,2021-08-16,915.84,924.97,907.01,924.89,846.08,320698,320698,9.05,0.98816,918.1775,"August 16, 21",0.0098816
848,2021-08-13,916.1,920.48,912.51,916.86,838.73,292700,292700,0.76,0.08296038,916.4875,"August 13, 21",0.0008296038
849,2021-08-12,914.53,920.0,913.72,918.54,840.27,299149,299149,4.01,0.43848,916.6975,"August 12, 21",0.0043848
850,2021-08-11,917.6,922.34,914.35,917.09,838.94,349200,349200,-0.51,-0.05557977,917.845,"August 11, 21",-0.0005557977
851,2021-08-10,901.96,916.92,901.06,912.56,834.8,382600,382600,10.6,1.18,908.125,"August 10, 21",0.0118
852,2021-08-09,897.99,905.59,889.97,901.97,825.11,347033,347033,3.98,0.44321,898.88,"August 09, 21",0.0044321
853,2021-08-06,890.0,900.0,887.59,896.09,819.73,472161,472161,6.09,0.68427,893.42,"August 06, 21",0.0068427
854,2021-08-05,885.7,893.11,885.7,889.28,813.5,349448,349448,3.58,0.4042,888.4475,"August 05, 21",0.004042
855,2021-08-04,878.89,888.55,876.1,882.01,806.85,390700,390700,3.12,0.35499,881.3875,"August 04, 21",0.0035499
856,2021-08-03,877.79,881.73,867.67,880.21,805.21,391626,391626,2.42,0.27569,876.85,"August 03, 21",0.0027569
857,2021-08-02,873.3,881.57,871.45,873.26,798.85,386141,386141,-0.04,-0.00458033,874.895,"August 02, 21",-4.58033e-05
858,2021-07-30,868.25,875.21,863.99,867.17,793.28,503855,503855,-1.08,-0.12439,868.655,"July 30, 21",-0.0012439
859,2021-07-29,866.14,872.36,856.76,869.39,795.31,335221,335221,3.25,0.37523,866.1625,"July 29, 21",0.0037523
860,2021-07-28,861.62,864.17,854.12,860.71,787.37,389280,389280,-0.91,-0.10562,860.155,"July 28, 21",-0.0010562
861,2021-07-27,865.63,869.78,857.82,861.88,788.44,476100,476100,-3.75,-0.43321,863.7775,"July 27, 21",-0.0043321
862,2021-07-26,867.73,875.74,866.94,871.49,797.23,414400,414400,3.76,0.43331,870.475,"July 26, 21",0.0043331
863,2021-07-23,871.33,878.08,867.79,868.95,794.91,528578,528578,-2.38,-0.27315,871.5375,"July 23, 21",-0.0027315
864,2021-07-22,883.78,884.97,866.27,866.86,792.99,601037,601037,-16.92,-1.91,875.47,"July 22, 21",-0.0191
865,2021-07-21,882.9,892.62,882.2,882.68,807.47,445500,445500,-0.22,-0.02491788,885.1,"July 21, 21",-0.0002491788
866,2021-07-20,847.47,881.31,845.0,878.84,803.95,899812,899812,31.37,3.7,863.155,"July 20, 21",0.037
867,2021-07-19,857.64,863.59,839.69,845.16,773.14,946300,946300,-12.48,-1.46,851.52,"July 19, 21",-0.0146
868,2021-07-16,882.9,883.16,873.0,875.02,800.46,983127,983127,-7.88,-0.89251,878.52,"July 16, 21",-0.0089251
869,2021-07-15,876.12,889.47,875.28,880.0,805.01,620000,620000,3.88,0.44286,880.2175,"July 15, 21",0.0044286
870,2021-07-14,885.03,893.99,869.99,880.32,805.31,994115,994115,-4.71,-0.53219,882.3325,"July 14, 21",-0.0053219
871,2021-07-13,918.0,918.0,905.07,908.07,830.69,590200,590200,-9.93,-1.08,912.285,"July 13, 21",-0.0108
872,2021-07-12,901.31,920.31,899.57,915.92,837.87,862232,862232,14.61,1.62,909.2775,"July 12, 21",0.0162
873,2021-07-09,890.53,901.9,888.71,901.31,824.51,764498,764498,10.78,1.21,895.6125,"July 09, 21",0.0121
874,2021-07-08,888.68,888.68,872.73,876.5,801.81,629983,629983,-12.18,-1.37,881.6475,"July 08, 21",-0.0137
875,2021-07-07,889.93,902.72,889.93,900.94,824.17,468500,468500,11.01,1.24,895.88,"July 07, 21",0.0124
876,2021-07-06,895.0,895.66,886.03,892.68,816.61,527400,527400,-2.32,-0.25922,892.3425,"July 06, 21",-0.0025922
877,2021-07-02,882.02,894.89,880.84,893.63,817.48,430345,430345,11.61,1.32,887.845,"July 02, 21",0.0132
878,2021-07-01,877.07,879.75,872.19,879.23,804.31,426316,426316,2.16,0.24627,877.06,"July 01, 21",0.0024627
879,2021-06-30,871.0,877.16,869.46,874.97,800.41,575600,575600,3.97,0.4558,873.1475,"June 30, 21",0.004558
880,2021-06-29,880.93,886.99,871.31,873.53,799.09,742800,742800,-7.4,-0.84002,878.19,"June 29, 21",-0.0084002
881,2021-06-28,875.97,880.68,868.02,878.74,803.86,373815,373815,2.77,0.31622,875.8525,"June 28, 21",0.0031622
882,2021-06-25,871.8,877.25,868.66,874.03,799.55,742100,742100,2.23,0.25579,872.935,"June 25, 21",0.0025579
883,2021-06-24,872.45,873.98,861.05,867.34,793.43,662000,662000,-5.11,-0.58571,868.705,"June 24, 21",-0.0058571
884,2021-06-23,866.48,868.7,863.47,865.42,791.68,566400,566400,-1.06,-0.12233,866.0175,"June 23, 21",-0.0012233
885,2021-06-22,861.56,869.43,856.75,864.76,791.07,668500,668500,3.2,0.37142,863.125,"June 22, 21",0.0037142
886,2021-06-21,849.0,862.3,846.97,861.26,787.87,575852,575852,12.26,1.44,854.8825,"June 21, 21",0.0144
887,2021-06-18,850.92,856.87,839.01,840.78,769.14,1059015,1059015,-10.14,-1.19,846.895,"June 18, 21",-0.0119
888,2021-06-17,870.0,874.16,861.24,868.82,794.79,569942,569942,-1.18,-0.13563,868.555,"June 17, 21",-0.0013563
889,2021-06-16,880.0,880.0,862.92,869.35,795.27,595665,595665,-10.65,-1.21,873.0675,"June 16, 21",-0.0121
890,2021-06-15,878.65,884.89,872.04,881.01,805.94,442600,442600,2.36,0.26859,879.1475,"June 15, 21",0.0026859
891,2021-06-14,881.0,881.7,873.52,876.78,802.07,363711,363711,-4.22,-0.479,878.25,"June 14, 21",-0.00479
892,2021-06-11,874.68,880.93,873.0,880.66,805.62,444033,444033,5.98,0.68368,877.3175,"June 11, 21",0.0068368
893,2021-06-10,879.74,880.53,867.34,867.44,793.52,423380,423380,-12.3,-1.4,873.7625,"June 10, 21",-0.014
894,2021-06-09,885.5,886.46,869.84,870.94,796.73,463127,463127,-14.56,-1.64,878.185,"June 09, 21",-0.0164
895,2021-06-08,884.3,886.53,878.09,884.52,809.15,303322,303322,0.22,0.02487843,883.36,"June 08, 21",0.0002487843
896,2021-06-07,888.66,890.0,879.47,884.96,809.55,400307,400307,-3.7,-0.41636,885.7725,"June 07, 21",-0.0041636
